pair_type,soft_score,topic_1,text_1,text_2
different_topic,0.4595705926418304,higher_dog_poo_fines,There should be a higher fine for dog dirt on the pavement.,"After the new BER Airport has been commissioned, Tegel should definitely be closed."
different_topic,0.44840617477893835,higher_dog_poo_fines,There should be a higher fine for dog dirt on the pavement.,Not everyone should be obliged to pay the TV & radio licence.
different_topic,0.3950166039168835,higher_dog_poo_fines,There should be a higher fine for dog dirt on the pavement.,Actually it would be justified if all German universities charged tuition fees.
different_topic,0.47348471482594806,higher_dog_poo_fines,There should be a higher fine for dog dirt on the pavement.,Current regulations for the calculation of the total grade should therefore be maintained.
different_topic,0.4795871686935425,higher_dog_poo_fines,There should be a higher fine for dog dirt on the pavement.,Supermarkets and shopping centres should be allowed to open on any Sundays and holidays.
different_topic,0.4286228199799855,higher_dog_poo_fines,There should be a higher fine for dog dirt on the pavement.,"Many European countries, for instance the Netherlands, Sweden and Great Britain, have already understood this and successfully adjusted the opening hours for retailers."
different_topic,0.30144187120290905,higher_dog_poo_fines,There should be a higher fine for dog dirt on the pavement.,We don't need it.
different_topic,0.46114150835917544,higher_dog_poo_fines,There should be a higher fine for dog dirt on the pavement.,Supermarkets and shopping centres should be allowed to open any Sundays and holidays at their discretion.
same_topic,0.7102842066023085,higher_dog_poo_fines,There should be a higher fine for dog dirt on the pavement.,"If there were higher fines for leaving dog dirt on pavements, there would presumably be less dog dirt,"
different_topic,0.520626513730912,higher_dog_poo_fines,There should be a higher fine for dog dirt on the pavement.,Germany should by no means introduce capital punishment.
different_topic,0.3923371350765228,higher_dog_poo_fines,There should be a higher fine for dog dirt on the pavement.,"Considering what's on television these days, it would be appropriate to only have those people pay who actually (want to) follow the programming."
different_topic,0.6195256818424572,higher_dog_poo_fines,There should be a higher fine for dog dirt on the pavement.,"If there must be rent increases, there should also be a cap to avoid nasty surprises."
different_topic,0.3781706889470419,higher_dog_poo_fines,There should be a higher fine for dog dirt on the pavement.,German universities should on no account charge tuition fees.
different_topic,0.47638336907733564,higher_dog_poo_fines,There should be a higher fine for dog dirt on the pavement.,Hence it is good when shops are not open on Sundays and public holidays.
different_topic,0.5746647585993228,higher_dog_poo_fines,There should be a higher fine for dog dirt on the pavement.,"Intelligence services should be more closely regulated by parliament,"
different_topic,0.40883635543286806,higher_dog_poo_fines,There should be a higher fine for dog dirt on the pavement.,"BER should be re-conceptualized from scratch,"
different_topic,0.39493732154369354,higher_dog_poo_fines,There should be a higher fine for dog dirt on the pavement.,the EU should not intervene in local politics.
different_topic,0.49331788006036176,higher_dog_poo_fines,There should be a higher fine for dog dirt on the pavement.,"The implementation of retirement at 63 is no longer socially sustainable,"
different_topic,0.5457559525966644,higher_dog_poo_fines,There should be a higher fine for dog dirt on the pavement.,That's why there ought to be one day a week when supermarkets and shopping centres stay closed.
different_topic,0.4940830667813619,higher_dog_poo_fines,There should be a higher fine for dog dirt on the pavement.,everyone should chip in.
different_topic,0.35450021922588354,higher_dog_poo_fines,There should be a higher fine for dog dirt on the pavement.,The state ought to prevent murder - not avenge it.
different_topic,0.4362430714070797,higher_dog_poo_fines,There should be a higher fine for dog dirt on the pavement.,A constant increase in rent upon a change of tenants hence cannot be desired by society.
different_topic,0.5913727164268494,higher_dog_poo_fines,There should be a higher fine for dog dirt on the pavement.,It is quite clear that Sunday should remain a day of rest.
different_topic,0.4800869991381963,higher_dog_poo_fines,There should be a higher fine for dog dirt on the pavement.,"The BA dissertation should, if not make up the entire grade, then at least constitute a larger share of it."
